Semana epidemiológica dos sintomas,Casos notificados,Semana,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),Ano,Regiao
50,0,50,0.0866666666666666,25.666666666666668,24.53846153846154,81.42857142857143,77.38690476190476,2019,CG
51,1,51,0.0,27.58333333333333,27.3125,77.04166666666667,72.26190476190476,2019,CG
52,1,52,0.0628930817610062,26.615384615384617,25.5,80.60714285714286,76.05952380952381,2019,CG
1,1,1,0.018348623853211,26.133333333333333,26.0,79.48333333333333,74.6,2020,CG
2,3,2,0.0,29.21052631578948,27.0,76.07142857142857,71.04166666666667,2020,CG
3,0,3,0.0,27.3,26.53333333333333,76.51190476190476,71.69642857142857,2020,CG
4,0,4,0.1538461538461538,23.866666666666667,23.09523809523809,84.38095238095238,80.78571428571429,2020,CG
5,0,5,0.0,27.47058823529412,27.0,78.56547619047619,73.57738095238095,2020,CG
6,1,6,0.0,27.57894736842105,24.6875,79.01190476190476,74.52380952380952,2020,CG
7,1,7,0.0384615384615384,25.954545454545453,23.73913043478261,82.89285714285714,79.10714285714286,2020,CG
8,0,8,0.0062111801242236,26.818181818181817,26.0,76.67261904761905,71.70238095238095,2020,CG
9,2,9,0.1574803149606299,24.789473684210527,24.0,85.47619047619048,81.73809523809524,2020,CG
10,0,10,0.056338028169014,23.125,22.692307692307693,82.73214285714286,78.94642857142857,2020,CG
11,0,11,0.0063694267515923,25.8,26.5,80.01190476190476,75.02380952380952,2020,CG
12,0,12,0.0,26.4,25.625,79.88690476190476,75.2202380952381,2020,CG
13,0,13,0.0248447204968944,23.0,23.36842105263158,76.875,70.91071428571429,2020,CG
14,3,14,0.0821917808219178,24.789473684210527,24.5625,80.5297619047619,75.36309523809524,2020,CG
15,0,15,0.0134228187919463,23.428571428571427,23.2,81.56547619047619,77.375,2020,CG
16,0,16,0.0,24.1,22.894736842105264,78.21428571428571,73.39285714285714,2020,CG
17,0,17,0.0,24.428571428571427,21.75,78.82142857142857,73.25595238095238,2020,CG
18,0,18,0.0062111801242236,23.0,23.33333333333333,78.81547619047619,73.45833333333333,2020,CG
19,0,19,0.0064102564102564,19.53846153846154,20.764705882352946,78.05952380952381,72.54761904761905,2020,CG
20,0,20,0.0,21.6,21.0,82.57738095238095,78.27380952380952,2020,CG
21,0,21,0.0,23.07692307692308,20.75,81.8452380952381,77.13690476190476,2020,CG
22,1,22,0.0185185185185185,20.3125,17.4,77.01190476190476,71.16071428571429,2020,CG
23,0,23,0.0,22.9375,20.666666666666668,81.30952380952381,76.16071428571429,2020,CG
24,0,24,0.0,26.33333333333333,23.47058823529412,80.16666666666667,75.10714285714286,2020,CG
25,2,25,0.0128205128205128,22.2,20.73684210526316,80.4047619047619,75.58333333333333,2020,CG
26,0,26,0.0,22.94736842105263,20.73333333333333,76.32142857142857,70.45238095238095,2020,CG
27,0,27,0.0,20.904761904761905,21.047619047619047,79.82738095238095,75.66666666666667,2020,CG
28,2,28,0.0,22.22222222222222,21.666666666666668,77.92857142857143,72.82738095238095,2020,CG
29,0,29,0.0,21.066666666666663,21.071428571428573,78.6547619047619,73.7202380952381,2020,CG
30,0,30,0.0,23.57692307692308,22.307692307692307,81.01190476190476,75.88095238095238,2020,CG
31,0,31,0.0516129032258064,20.666666666666668,20.63157894736842,80.52380952380952,75.52380952380952,2020,CG
32,0,32,0.0,20.375,19.5,79.25,73.5952380952381,2020,CG
33,0,33,0.0,23.33333333333333,22.615384615384617,76.48809523809524,71.04761904761905,2020,CG
34,0,34,0.0198675496688741,22.428571428571427,21.05555555555556,79.31547619047619,75.03571428571429,2020,CG
35,1,35,0.0,20.88888888888889,21.2,74.7202380952381,69.55357142857143,2020,CG
36,0,36,0.0,23.875,23.0625,78.48809523809524,73.04761904761905,2020,CG
37,0,37,0.0,25.77777777777778,22.5,75.51190476190476,70.32738095238095,2020,CG
38,0,38,0.0,24.38888888888889,23.3125,76.14285714285714,71.11309523809524,2020,CG
39,0,39,0.0542635658914728,22.15,21.105263157894736,83.86904761904762,79.91666666666667,2020,CG
40,0,40,0.0,25.47826086956522,25.642857142857142,78.5,73.88690476190476,2020,CG
41,0,41,0.0,24.454545454545453,24.72222222222222,80.49404761904762,76.80357142857143,2020,CG
42,0,42,0.0,23.75,23.642857142857142,77.9047619047619,73.48809523809524,2020,CG
43,0,43,0.0656934306569343,23.875,23.0,80.3452380952381,75.69642857142857,2020,CG
44,0,44,0.2279411764705882,24.227272727272727,23.125,83.33333333333333,78.73214285714286,2020,CG
45,0,45,0.0314465408805031,22.0,20.894736842105264,77.50595238095238,72.82142857142857,2020,CG
46,0,46,0.2550335570469799,25.82608695652174,24.045454545454547,83.23214285714286,79.30952380952381,2020,CG
47,0,47,0.0201342281879194,24.181818181818183,24.25,80.31547619047619,75.79761904761905,2020,CG
48,0,48,0.0457516339869281,23.68421052631579,25.071428571428573,82.66071428571429,78.17857142857143,2020,CG
49,0,49,0.0,27.384615384615383,26.0,78.64880952380952,73.82738095238095,2020,CG
50,0,50,0.0,24.823529411764707,24.92,81.97619047619048,77.70833333333333,2020,CG
51,0,51,0.0,25.8125,26.0,76.04166666666667,71.21428571428571,2020,CG
52,1,52,0.2394366197183098,25.444444444444443,24.07692307692308,85.14285714285714,81.19642857142857,2020,CG
1,0,1,0.0062111801242236,25.866666666666667,25.5,78.88095238095238,74.26190476190476,2021,CG
2,0,2,0.0,26.56,26.0,73.23214285714286,68.05357142857143,2021,CG
3,0,3,0.0,26.923076923076923,25.666666666666668,72.75595238095238,66.70833333333333,2021,CG
4,0,4,0.0,29.0,25.857142857142858,67.92261904761905,62.470238095238095,2021,CG
5,0,5,0.0340136054421768,26.692307692307693,24.15,77.375,72.94047619047619,2021,CG
